id;thinklab;date;country;city;region;likelyhood;text
954;Yorktown;06/24/2019 02:43 pm;;;;9;I think the research being done in terms of building a new applicator for data mining, developing correlations between data sources, and integrating these technologies into a usable technology is very interesting.
955;Zurich;01/30/2018 05:02 pm;Switzerland;Ruschlikon;ZH;10;Very good event
956;Zurich;10/16/2019 04:35 pm;;;;9;only for technical skilled people
957;Zurich;09/03/18 10:42;;;;10;very interesting, I am inspired.
958;Zurich;03/10/20 11:05;;;;10;Great!
959;Zurich;03/10/20 11:19;;;;10;the presentations were very interesting and excellent speakers
960;Zurich;11/20/2018 04:16 pm;;;;10;very good presentations and knowledge
961;Zurich;07/13/2018 08:53 am;;;;10;I really liked the presentations.
962;Zurich;06/15/2018 10:21 am;;;;10;Thank you very much!
963;Zurich;12/10/19 09:56;;;;10;very interesting presentations and presenters. A window opener on the future. Thank you
964;Zurich;09/18/2018 11:19 am;;;;10;very good presentation, interesting use cases, relevant for UBS
965;Zurich;06/26/2018 03:12 pm;;;;8;Excellent research. Links to practical applications. Somehow disappointing how slowly things progress (compared to e.g. 1988)
966;Zurich;06/26/2018 03:18 pm;;;;10;"topics
SME's and open presentations"
967;Zurich;06/26/2018 03:28 pm;;;;10;"liked the topics
the more applicable the better"
968;Zurich;07/15/2019 11:27 am;;;;10;very interesting! Thank you
969;Zurich;10/30/2019 11:27 am;;;;10;thanks so much for the great arrangement. hope to see you soon!
970;Zurich;11/19/2019 09:57 am;;;;10;very professional
971;Zurich;10/30/2018 11:44 am;;;;10;Haig and Henrique made an extraordinary performance and gave us very impressive and inspiring insights in your company
972;Zurich;02/22/2018 04:09 pm;Switzerland;Ruschlikon;ZH;10;"super interesting, great speakers.
Henrique did a fantastic job explaining complicated staff in a easy way. well done"
973;Zurich;10/23/2018 11:46 am;;;;10;very good organized. First and second parts were interesting. thank you so much!
974;Zurich;10/23/2018 11:47 am;;;;10;another point of view, really interesting
975;Zurich;04/03/19 11:17;;;;10;very informative, new inputs
976;Zurich;04/03/19 11:20;;;;10;excellent speakers !
977;Zurich;02/28/2019 11:10 am;;;;10;nice environment, we will come back for sure. thank you
978;Zurich;07/27/2018 08:08 am;;;;10;great topics, great organisation, great people
979;Zurich;07/15/2019 11:18 am;;;;10;excellent overviews of the state of the art on the subject of Quantum Computing
980;Zurich;07/15/2019 11:20 am;;;;10;nice atmosphere, very useful sessions. Happy to come back
981;Zurich;07/15/2019 11:28 am;;;;10;very impressive
982;Zurich;07/15/2019 11:29 am;;;;10;"amazing hospitality
rich and interesting program
highly experienced experts"
983;Zurich;05/30/2018 09:51 am;;;;10;Very good discussions
984;Zurich;05/30/2018 09:51 am;;;;10;very well organized and interesting content
985;Zurich;11/06/19 10:01;;;;9;Great facility and hospitality and food
986;Zurich;11/06/19 10:04;;;;10;Outstanding speakers, each an expert on their topic
987;Zurich;01/30/2018 05:11 pm;Switzerland;Ruschlikon;ZH;10;very good presenters!
988;Zurich;11/01/18 08:49;;;;10;very good topics and very well explained. Thank you
989;Zurich;10/30/2019 11:57 am;;;;10;I want to thank you and the team for the great program!
990;Zurich;01/24/2018 11:20 am;Switzerland;Ruschlikon;ZH;10;Clever People. Great to see labs
991;Zurich;02/22/2018 03:39 pm;Switzerland;Ruschlikon;ZH;10;The topic are very interesing and the quantum computing its a interesting theme to explore
992;Zurich;02/22/2018 04:06 pm;Switzerland;Ruschlikon;ZH;9;good presenters
993;Zurich;11/20/2018 03:28 pm;;;;10;great material
994;Zurich;11/20/2018 03:30 pm;;;;10;Great educational and informative sessions! thank you for all the info shared. Helped us a lot!
995;Zurich;03/27/2018 09:17 am;Switzerland;Ruschlikon;ZH;10;nice venue, very good discussions
996;Zurich;03/27/2018 09:10 am;Switzerland;Ruschlikon;ZH;10;could have been a little more time for questions @ the talks
997;Zurich;11/06/19 10:04;;;;10;excellent sessions, appreciate the knowledge of the speakers
998;Zurich;11/06/19 10:11;;;;10;very inspiring, genuine, non-commercial environment. A privilege to be here. Thanks
999;Zurich;11/21/2019 11:51 am;;;;10;Thank you so much!
1000;Zurich;06/26/2018 03:18 pm;;;;10;very good outlook into the future of new technologies
1001;Zurich;06/26/2018 03:30 pm;;;;10;always exciting visiting IBM Research
1002;Zurich;03/27/2019 02:30 pm;;;;10;excellent quality of the speakers, location and organization.
1003;Zurich;09/18/2018 11:44 am;;;;10;viele neue Themene, welche für Kunden wichtig waren.
1004;Zurich;03/08/19 09:19;;;;10;that afternoon in your facilitation was a real treat for me. thank you
1005;Zurich;03/10/20 11:03;;;;9;Very interesting projects that provide practical solutions.
1006;Zurich;10/23/2018 11:22 am;;;;10;It is very interesting and I liked it a lot.
1007;Zurich;10/23/2018 11:25 am;;;;9;well organized, with broad view on different aspects of the company. Very welcoming  environment.
1008;Zurich;03/27/2018 09:16 am;Switzerland;Ruschlikon;ZH;10;very interesting & open interprofessional discussion learned a lot about what the technical site is doing
1009;Zurich;01/17/2019 08:43 am;;;;10;Overall positive impression. Lacking more attention to ABB business specific details.
1010;Zurich;02/06/18 15:24;Switzerland;Ruschlikon;ZH;10;Great informative talks
1011;Zurich;02/22/2018 03:46 pm;Switzerland;Ruschlikon;ZH;10;very interesting how research can get along with industry
1012;Zurich;10/16/2019 04:30 pm;;;;10;Thank you for everything. I learned a lot. Also the hospitality was perfect.
1013;Zurich;02/22/2018 04:09 pm;Switzerland;Ruschlikon;ZH;9;"very good explanation an insights
interesting examples
different topics"
1014;Zurich;04/03/19 11:16;;;;9;very informative, good speakers, good visual presentations
1015;Zurich;02/22/2018 03:40 pm;Switzerland;Ruschlikon;ZH;9;"very useful explanations and content
highly collaborative environement"
1016;Zurich;11/22/2019 11:26 am;;;;10;It was a really interesting day, a jump into the future
1017;Zurich;11/06/19 09:58;;;;10;Great day. Great Insight. Thank you
1018;Zurich;10/23/2018 11:40 am;;;;10;too short :) Thank you very much!
1019;Zurich;10/23/2018 11:42 am;;;;9;Time management
1020;Zurich;11/20/2018 03:29 pm;;;;10;Every deep information and knowledge sharing. Thank you
1021;Zurich;07/13/2018 08:54 am;;;;10;"Very interesting
Great Presenters
Good example to illustrate theories"
1022;Zurich;07/13/2018 08:55 am;;;;10;The presentations were very good and the videos were interesting
1023;Zurich;01/17/2019 08:46 am;;;;10;very interesting day. Well organized. thank you
1024;Zurich;11/06/19 10:09;;;;10;Thanks a lot
1025;Zurich;10/16/2019 04:11 pm;;;;9;very interesting discussions about the digital future of health care
1026;Zurich;07/13/2018 08:58 am;;;;10;Gave insights to the future, very good session
1027;Zurich;01/30/2018 05:15 pm;Switzerland;Ruschlikon;ZH;10;impressive presentation and explained in a way that the audience can understand it as well.
1028;Zurich;03/27/2018 09:13 am;Switzerland;Ruschlikon;ZH;10;"open discussion with all the stakeholders
interdisciplinary"
1029;Zurich;09/18/2018 11:10 am;;;;10;"Good structure
nice examples
hot topics
good time management"
1030;Zurich;02/07/18 11:35;Switzerland;Ruschlikon;ZH;10;"I would like to personally thank you for all the work you did to make the RFI Summit so well organized and run so smoothly on Tuesday. True dedicated team effort at its best!
I received great client feed-back, and many opportunities are stemming out of this successful day. Looking forward to our next collaboration. (IBM Director, IP BD)"
1031;Zurich;03/27/2018 08:59 am;Switzerland;Ruschlikon;ZH;9;"good mixture of very engaged & multidisciplinary participants
nicely composed program"
1032;Zurich;04/03/19 11:18;;;;10;"very interesting topics
you did what make me feel stupid
all speakers were very enthusiastic and this is inspiring to listen"
1033;Zurich;04/03/19 11:00;;;;10;excellent speakers
1034;Zurich;12/10/19 09:49;;;;10;Thank you for the day
1035;Zurich;12/10/19 09:47;;;;10;Thank you very much for the inspiring day
1036;Zurich;11/18/2019 11:49 am;;;;10;Great experience
1037;Zurich;10/30/2019 11:59 am;;;;10;"very good service
very good location/facility"
1038;Zurich;07/23/2018 12:34 pm;;;;10;It was an excellent opportunity to get a glimpse of the near future without the sales pitch! All speakers were knowledgeable, passionate and engaging. I now want a power q and quantum computer! :)
1039;Zurich;01/16/2018 09:13 am;Switzerland;Ruschlikon;ZH;10;This was a great Event
1040;Zurich;07/09/18 11:56;;;;10;Great know-how and research activities. Great team!
1041;Zurich;07/09/18 11:57;;;;10;Welcoming environment. Nice room. Very friendly.
1042;Zurich;04/03/19 11:00;;;;10;excellent overview over what IBM is working on.
1043;Zurich;04/03/19 11:01;;;;10;interesting presentations
1044;Zurich;12/14/2018 12:08 pm;;;;10;very interesting presentations and location. Exceptional speakers
1045;Zurich;01/17/2019 08:44 am;;;;10;Excellent location, pleasant surrounding
1046;Zurich;06/26/2018 03:20 pm;;;;10;Speakers did a good job in getting their area of expertise across
1047;Zurich;03/27/2019 02:31 pm;;;;10;very informative, thank you
1048;Zurich;03/27/2019 02:34 pm;;;;9;very interesting.
1049;Zurich;12/10/19 10:20;;;;9;good overview and teasing. more practical examples would be welcome.
1050;Zurich;07/27/2018 08:07 am;;;;10;fantastic session
1051;Zurich;03/08/19 09:20;;;;10;very diverse, competent, enthusiastic presentations by all presenters.
1052;Zurich;02/07/18 11:30;Switzerland;Ruschlikon;ZH;10;In the name of the EDF participants to the Zurich meeting, I wanted to thank you for making possible this inspiring visit and thank the IBM Zurich lab members for the great presentations and the spirit of openness that ruled during the day. Please pass on this message to all your IBM colleagues. (CTO EDF - E-Mail to Client Team)
1053;Zurich;10/23/2018 11:53 am;;;;10;thank you very much. It is very interesting for students like us in economics to be integrated in your researchers
1054;Zurich;03/10/20 11:23;;;;10;congratulations, very good!
1055;Zurich;03/27/2018 09:06 am;Switzerland;Ruschlikon;ZH;10;"discussion
think the future
push the borders"
1056;Zurich;12/10/19 09:54;;;;10;"interesting
refreshing
mind opening
thank you!"
1057;Zurich;02/22/2018 03:48 pm;Switzerland;Ruschlikon;ZH;10;great topics and insights into IBM
1058;Zurich;11/18/2019 11:45 am;;;;10;Perfect insight in the Lab and great presentations
1059;Zurich;03/08/19 09:13;;;;10;Power Research Section was very technical.
1060;Zurich;03/08/19 09:15;;;;10;very interesting thank you
1061;Zurich;11/20/2018 03:24 pm;;;;10;Thank you
1062;Zurich;11/20/2018 03:34 pm;;;;10;very impressed about the content and performance!
1063;Zurich;10/23/2018 11:20 am;;;;10;"interactive presentations
covered a variety of interesting topics
well organized"
1064;Zurich;03/27/2018 09:11 am;Switzerland;Ruschlikon;ZH;10;professional organisation
1065;Zurich;02/22/2018 03:46 pm;Switzerland;Ruschlikon;ZH;10;cool topics, interesting speakers, nice servings, good organized from IBM
1066;Zurich;09/18/2018 10:08 am;;;;10;very interesting, well put together programme. Quantum computing was complicated! More case-studies would be helpful too.
1067;Zurich;03/27/2018 09:05 am;Switzerland;Ruschlikon;ZH;10;great opportunity to connect with people from different fields in clinics and companies working on the same field
1068;Zurich;04/18/2018 11:48 am;;;;9;very interesting
1069;Zurich;04/18/2018 11:51 am;;;;10;This is my first time at the ThinkLab and it was very interesting. Thank you
1070;Zurich;09/18/2018 10:15 am;;;;10;Great demos and some great sessions.
1071;Zurich;03/10/20 11:09;;;;10;All the experts were very clear. thank you
1072;Zurich;09/18/2018 10:57 am;;;;10;Good presenters, interesting topics and details. Would like to get more involved while the presentation.
1073;Zurich;10/16/2019 04:29 pm;;;;10;Awesome!
1074;Zurich;06/26/2018 03:20 pm;;;;10;great view into the future. Interesting topics. good mix of topics. inspiring outlook.
1075;Zurich;03/27/2019 02:33 pm;;;;10;extremely interesting, thank you very much
1076;Zurich;10/16/2019 04:28 pm;;;;10;very deep and insightful client friendly presentations and organizing
1077;Zurich;04/03/19 11:19;;;;9;informative and to the point
1078;Zurich;10/30/2019 03:01 pm;;;;10;"It was very interesting to see the various technologies being researched here and also the focus on ""non-IT"" technologies came as a positive surprise."
1079;Zurich;01/30/2018 05:11 pm;Switzerland;Ruschlikon;ZH;10;High quality of informative topics
1080;Zurich;11/20/2018 03:27 pm;;;;10;"top facility
top speakers
top food"
1081;Zurich;11/20/2018 03:31 pm;;;;10;"excellent hospitality
excellent presentations
excellent openness"
1082;Zurich;09/19/2018 10:47 am;;;;10;"Content
Presentation
Presenters"
1083;Zurich;05/30/2018 09:52 am;;;;10;"straight forward demonstration
useful use cases"
1084;Zurich;07/13/2018 08:57 am;;;;10;Very impressive to see what could be possible, and why not to be scared. Ethics is crucial, trust also.
1085;Zurich;11/21/2019 11:44 am;;;;9;Friendly environment @ the Think Lab Zurich.
1086;Zurich;12/20/2018 11:19 am;;;;10;it was a very inspiring visit.
1087;Zurich;04/03/19 11:25;;;;10;extremely interesting and important to follow!
1088;Zurich;12/20/2018 11:19 am;;;;10;thank you
1089;Zurich;10/30/2018 11:43 am;;;;10;Thank you very much!
1090;Zurich;03/01/19 13:28;;;;10;very competent, very skilled presentations, highly relevant topics.
1091;Zurich;06/26/2018 03:23 pm;;;;10;enjoyed every single aspect of my day here. The speakers were exciting for their work, great experience
1092;Zurich;02/14/2019 04:19 pm;;;;10;the presentations were very interesting, especially neuromorphic computation and AI research.
1093;Zurich;02/22/2018 03:44 pm;Switzerland;Ruschlikon;ZH;9;"real cases
easy explanation for very complex topics
show collaboration between IBM and UBS"
1094;Zurich;02/07/18 11:32;Switzerland;Ruschlikon;ZH;10;Please enjoy our guests's warm thankful message ! It was so obvious, based on the nourished high quality discussions that we witnessed that day, but it is always even more pleasant when a customer acknowledges this in writing. And I want to add my deepest respect of your expertise, and to thank you for the time you took with EDF. Our challenge is now to convert that interest towards our quantum platform and our research work into an ambitious lighthouse partnership ! (IBM Client Director)
1095;Zurich;02/22/2018 04:08 pm;Switzerland;Ruschlikon;ZH;8;overall very interesting a bit to much for me as non expert.
1096;Zurich;02/06/18 15:25;Switzerland;Ruschlikon;ZH;10;"Pitched at the correct level
strong mix of presenters
clear objectives and expectiations"
1097;Zurich;03/10/20 11:08;;;;10;Amazing topics and a very very good presentation. Thank you very much
1098;Zurich;07/15/2019 11:26 am;;;;10;very interesting, friendly people
1099;Zurich;10/16/2019 04:14 pm;;;;10;Great presentations, especially Quantum
1100;Zurich;10/23/2018 11:47 am;;;;10;allow to get aware of which kind of research are in the pipeline
1101;Zurich;10/30/2019 03:00 pm;;;;10;Very interesting insight to ibm research, ideas and new impressions
1102;Zurich;06/08/18 11:45;;;;10;very competent speakers, very passionate
1103;Zurich;11/06/19 10:00;;;;7;smart, smart people
1104;Zurich;02/22/2018 04:07 pm;Switzerland;Ruschlikon;ZH;9;very interesting presentations. Really interested to follow up in order to discover more on what you are doing
1105;Zurich;06/26/2018 03:13 pm;;;;10;very good speakers
1106;Zurich;06/26/2018 03:28 pm;;;;10;Good overviews and definitely lots of food
1107;Zurich;06/26/2018 03:31 pm;;;;10;a bit philosophical, but overall totally worth it.
1108;Zurich;07/16/2019 09:16 am;;;;10;fascinated by the disruptive technology developed at IBM Research and research activities
1109;Zurich;11/20/2018 04:19 pm;;;;10;very interesting topics, researchers have answers for all the questions.
1110;Zurich;07/13/2018 08:56 am;;;;10;outstanding!
1111;Zurich;09/18/2018 11:17 am;;;;10;"the number of use/ live cases

giving great overview how the future will look like and what needs to be done."
1112;Zurich;09/18/2018 11:46 am;;;;10;the visit to the research lab is an excellent chance to learn more about what IBM is developing apart from the normal servers and storage. a picture of what is developing in the future.
1113;Zurich;04/11/19 09:05;;;;10;Wonderful environment. Very Interesting Topics
1114;Zurich;06/26/2018 03:29 pm;;;;10;competent speakers
1115;Zurich;06/26/2018 03:31 pm;;;;10;"inspiring topics
awesome speakers"
1116;Zurich;03/27/2019 02:28 pm;;;;10;Great Event, thanks to the IBM Team for hosting us.
1117;Zurich;03/27/2019 02:36 pm;;;;10;interesting examples
1118;Zurich;07/23/2018 12:32 pm;;;;10;"awesome presentation!
awesome speakers!
awesome organization!"
1119;Zurich;02/22/2018 04:11 pm;Switzerland;Ruschlikon;ZH;9;it was really interesting to discover what ibm is doing in their research lab the reason behind those researchs. what would also be interesting is to see how those research evolve in the next years
1120;Zurich;01/24/2018 11:19 am;Switzerland;Ruschlikon;ZH;10;Very informative
1121;Zurich;03/28/2019 09:10 am;;;;9;perfect hospitality. Nice meeting room.
1122;Zurich;07/15/2019 11:21 am;;;;10;impressed by the quality of the presenters and session
1123;Zurich;10/23/2018 11:16 am;;;;10;Nice opportunity to see what is happening in a research center
1124;Zurich;10/23/2018 11:29 am;;;;10;Many thanks. Great job
1125;Zurich;10/23/2018 11:52 am;;;;10;It gives a window in to future
1126;Zurich;10/23/2018 11:57 am;;;;10;Great opportunity to visit a innovative world leader research group. The quality of explanation was very good.
1127;Zurich;09/24/2018 10:07 am;;;;10;Very interesting insights in new technologies and research. Very competent speakers and a very good atmosphere.
1128;Zurich;06/26/2018 03:17 pm;;;;10;very professional presentation skills and lots of knowledge with the presenter. would be nice to have easy access to urls shown in the presentation
1129;Zurich;06/26/2018 03:18 pm;;;;10;interesting overview of new research topics
1130;Zurich;06/26/2018 03:24 pm;;;;10;Would be interesting to understand when some of the technologies will be available in a commercial product
1131;Zurich;06/26/2018 03:35 pm;;;;10;It is a top level structure
1132;Zurich;04/25/2019 03:13 pm;;;;10;We appreciated your hospitality, thank you very much!
1133;Zurich;04/01/19 14:35;;;;10;like the mix of theory and practical examples. Inspirational event and very well organized. Thank you!
1134;Zurich;04/01/19 14:35;;;;10;E-Mail automation with AI seems interesting and offers potential.
1135;Zurich;10/16/2019 04:34 pm;;;;10;thank you it was great
1136;Zurich;05/27/2019 10:22 am;;;;10;excellent workshop, Thank you!
1137;Zurich;03/10/20 11:17;;;;10;Amazing place, very interesting presentations and helpful demonstration
1138;Zurich;11/06/19 10:00;;;;10;Excellent speakers. Great organization
1139;Zurich;10/23/2018 11:13 am;;;;10;The presentations were really interesting and the most of them had things that could be interesting in the future.
1140;Zurich;10/23/2018 11:24 am;;;;10;Maybe talks could be a little bit less technical and more focused on the big picture
1141;Zurich;10/23/2018 11:41 am;;;;10;thank you for your hospitality
1142;Zurich;10/23/2018 11:46 am;;;;10;Good insights, good videos
1143;Zurich;11/14/2018 08:53 am;;;;10;very interesting presentations, good location
1144;Zurich;05/07/19 10:40;;;;9;very well prepared. Thanks for the effort!
1145;Zurich;05/07/19 10:41;;;;10;Thanks a lot!
1146;Zurich;03/28/2019 09:08 am;;;;10;"good infrastructure
good food
good organization"
1147;Zurich;12/20/2018 11:15 am;;;;9;thank you for this great overview!
1148;Zurich;01/30/2018 05:18 pm;Switzerland;Ruschlikon;ZH;10;very good presentations. We will discuss some of them again
1149;Zurich;11/19/2019 09:57 am;;;;10;Good overview
1150;Zurich;11/02/18 09:35;;;;10;Practical real world examples and knowledge i can use in my projects
1151;Zurich;01/16/2018 09:56 am;Switzerland;Ruschlikon;ZH;10;This was wonderful! Thank You.
1152;Zurich;03/28/2019 09:11 am;;;;10;the food was excellent, perfect meeting room.
1153;Zurich;11/22/2018 04:02 pm;;;;10;Really interesting, speaking about the future of computer and tech. Would be nice to have more time
1154;Zurich;06/26/2018 03:33 pm;;;;10;thanks
1155;Zurich;03/27/2019 02:35 pm;;;;9;good presentations and inputs
1156;Zurich;03/27/2018 08:55 am;Switzerland;Ruschlikon;ZH;9;Great organization, excellent speakers, good discussions, learned new things
1157;Zurich;02/20/2019 10:38 am;;;;10;very useful and great place to stay, Thank you.
1158;Zurich;02/22/2018 03:45 pm;Switzerland;Ruschlikon;ZH;10;heavy on information but super interesting,thanks
1159;Zurich;02/22/2018 04:06 pm;Switzerland;Ruschlikon;ZH;9;all the presentations were interesting and providing enough info.
1160;Zurich;11/12/19 11:31;;;;8;The morning was very interesting. Some presentations were not very inspiring, and not really new. Blockchain presentation was really interesting.
1161;Zurich;01/30/2018 05:07 pm;Switzerland;Ruschlikon;ZH;10;Very good presenters and topics, good location
1162;Zurich;10/16/2019 04:13 pm;;;;10;Interesting location
1163;Zurich;07/13/2018 08:57 am;;;;9;Very impressive to see the possibilities the future will bring
1164;Zurich;04/03/19 11:01;;;;10;very interesting, well explained
1165;Zurich;04/11/19 09:14;;;;9;I am proud to have IBM as our partner
1166;Zurich;01/16/2018 04:02 pm;Switzerland;Ruschlikon;ZH;9;That was a great event
1167;Zurich;12/10/19 09:46;;;;10;Thank you!
1168;Zurich;12/14/2018 12:07 pm;;;;10;thank you very much!
1169;Zurich;09/18/2018 11:17 am;;;;10;slightly long the session. more interactive would have been good
1170;Zurich;03/27/2018 08:57 am;Switzerland;Ruschlikon;ZH;10;open discussion atmosphere, good partnership between industry, university and industry
1171;Zurich;02/14/2019 04:26 pm;;;;9;long term thinking. Vision of the Future. Usage of knowledge ho the future will be already today.
1172;Zurich;03/10/20 11:05;;;;10;Excellent contents as always.
1173;Zurich;12/10/19 09:57;;;;9;Friendly environment @ IBM Think Lab. Interesting exhibition, great experts and presenations
1174;Zurich;03/08/19 09:20;;;;10;very interesting program. Please continue public outreach
1175;Zurich;03/27/2018 09:00 am;Switzerland;Ruschlikon;ZH;9;good atmosphere, interesting discussions, well organised
1176;Zurich;12/20/2018 11:17 am;;;;10;it was perfect - Thank you!
1177;Zurich;11/22/2018 03:59 pm;;;;10;Really good presentation of the chosen topics: Really enjoyed the Q+A sessions.
1178;Zurich;07/15/2019 11:23 am;;;;10;Second Visit -> extremely useful, super informative and extremely professional experts
1179;Zurich;04/18/2018 11:51 am;;;;10;insight on what is coming
1180;Zurich;01/17/2019 08:45 am;;;;10;nice location
1181;Zurich;02/19/2019 03:47 pm;;;;10;"open minded discussions
just perfect"
1182;Zurich;11/20/2018 03:29 pm;;;;10;very detailed and informative. The level of involvement from the local team was superior!
1183;Zurich;11/20/2018 03:32 pm;;;;10;Thank you for hosting us (FB) to your research facility. Really appreciate it.!
1184;Zurich;11/20/2018 04:17 pm;;;;10;very good topics and very well explained, thank you
1185;Zurich;09/18/2018 10:10 am;;;;10;Struggled with some of the remote sessions due to connection. General agenda very interesting.
1186;Zurich;07/09/18 11:57;;;;10;Open discussion.
1187;Zurich;05/17/2018 01:39 pm;;;;10;visions for the future, perfect food, perfect host, perfect accomodation!
1188;Zurich;05/17/2018 01:42 pm;;;;10;very open discussion
1189;Zurich;10/23/2018 11:42 am;;;;10;Perfect, I would love to come again.
1190;Zurich;10/23/2018 11:44 am;;;;10;really interesting and clearly explained
1191;Zurich;05/14/2019 12:12 pm;;;;10;very deep, but understandable.
1192;Zurich;10/23/2018 11:15 am;;;;10;the main reason I came today is to find out what can be a link with what I do the moment and what your company offers, and this was very well covered during the visit
1193;Zurich;12/14/2018 11:45 am;;;;10;Nice atmosphere, good rooms.
1194;Zurich;03/10/20 11:02;;;;10;very informative
1195;Zurich;03/10/20 11:16;;;;10;very interesting topics
1196;Zurich;03/10/20 11:21;;;;9;interesting themes
1197;Zurich;10/30/2019 02:59 pm;;;;10;"Great presentations
However the labtour came a little bit to short."
1198;Zurich;09/19/2018 10:45 am;;;;10;Great expertise in cutting-edge technology
1199;Zurich;04/11/19 09:14;;;;10;Very interesting agenda and good speakers
1200;Zurich;03/10/20 11:07;;;;10;All was perfect!
1201;Zurich;03/10/20 11:16;;;;10;thank you
1202;Zurich;03/10/20 11:16;;;;10;Nice presentations.
1203;Zurich;04/03/19 11:21;;;;10;wide scope of topics. Great presentations
1204;Zurich;01/17/2019 08:40 am;;;;10;"high level discussions
inspirational"
1205;Zurich;01/30/2018 05:07 pm;Switzerland;Ruschlikon;ZH;10;interesting topics
1206;Zurich;09/18/2018 11:49 am;;;;10;got a lot of useful information and very interesting outlook of future products, technologies etc. Meeting the experts and listen to them - love it.
1207;Zurich;10/16/2019 04:33 pm;;;;10;"great organization
great insights"
1208;Zurich;11/21/2019 11:57 am;;;;10;very user friendly factilities
1209;Zurich;01/30/2018 05:06 pm;Switzerland;Ruschlikon;ZH;10;very interesting speeches
1210;Zurich;11/22/2018 04:03 pm;;;;10;It was very well explained, presentations. Maybe it could be cool to see a little bit more the lab, more interactive experience. Thank you
1211;Zurich;01/22/2018 09:07 am;Switzerland;Ruschlikon;ZH;9;good event
1212;Zurich;09/24/2018 10:09 am;;;;10;I really liked the insights. I would have liked a view a bit more into distant future. Many things were already available and not so much in 2-3 years.
1213;Zurich;06/15/2018 10:23 am;;;;10;great format for client discussions
1214;Zurich;06/15/2018 10:24 am;;;;10;very high knowledge brought in by the lab, good discussions and advices from the lab
1215;Zurich;04/25/2019 03:12 pm;;;;10;Thank you very much
1216;Zurich;02/22/2018 03:44 pm;Switzerland;Ruschlikon;ZH;10;great topics, nice and different and explained in a appropriate tech level. thank you
1217;Zurich;04/18/2018 11:49 am;;;;9;"Further Development of AI Application to WM Industry
Practical Application"
1218;Zurich;10/23/2018 11:39 am;;;;10;short introduction of IBM Research.
1219;Zurich;10/23/2018 11:40 am;;;;10;thank you very much! It was very interesting
1220;Zurich;10/23/2018 11:51 am;;;;10;live projects
1221;Zurich;11/18/2019 11:51 am;;;;10;We saw many different aspects of research @ IBM. It was nice that we got to meet actual reseachers
1222;Zurich;11/23/2018 10:35 am;;;;10;"high quality speakers and presentations
inspiring results in new ideas"
1223;Zurich;07/09/18 12:00;;;;10;technology outlook provided lots of inspiration. real life experience and applications
1224;Zurich;10/23/2018 11:21 am;;;;10;Plenty of new ideas to think of..
1225;Zurich;10/23/2018 11:49 am;;;;10;if i ever have a friend who's interested in such topics - > maybe
1226;Zurich;01/30/2018 05:04 pm;Switzerland;Ruschlikon;ZH;10;Interessant, neuer Input,
1227;Zurich;02/14/2019 04:15 pm;;;;9;very good, rich program with high diversity of topics.
1228;Zurich;02/22/2018 04:04 pm;Switzerland;Ruschlikon;ZH;10;Excellent speakers, super interesting topics, thank you very much!
1229;Zurich;10/16/2019 04:32 pm;;;;10;Good subjects, good speakers, interesting visit
1230;Zurich;07/15/2019 11:21 am;;;;9;content wise very strong
1231;Zurich;07/15/2019 11:24 am;;;;10;Great Team, lovely energy. always a pleasure
1232;Zurich;07/15/2019 11:27 am;;;;10;very informative tour, thank you
1233;Zurich;07/15/2019 11:30 am;;;;9;very good hosting and interesting meeting
1234;Zurich;07/15/2019 11:31 am;;;;10;thank you for an excellent organisation
1235;Zurich;03/27/2019 02:31 pm;;;;10;helpful and well organized. Thank you very much for another successful event. Your help makes the organization easy.
1236;Zurich;11/01/18 08:48;;;;10;Great content, very inspiring. thank you
1237;Zurich;01/17/2019 08:39 am;;;;10;thanks to Dorothea and Robert and Stephan
1238;Zurich;01/17/2019 08:43 am;;;;10;one of the best places to be.
1239;Zurich;12/20/2018 11:15 am;;;;10;It was very interesting and gave valuable insights.
1240;Zurich;02/22/2018 04:08 pm;Switzerland;Ruschlikon;ZH;10;very cool event. many thanks for having us
1241;Zurich;09/19/2018 10:47 am;;;;9;"good agenda
good speakers
good catering"
1242;Zurich;03/27/2019 02:29 pm;;;;10;Very interesting topics, well presented and very good hospitality
1243;Zurich;06/08/18 11:46;;;;10;very good themes and interesting information
1244;Zurich;03/10/20 11:02;;;;9;very insightful and inspiring
1245;Zurich;12/10/19 10:00;;;;10;Amazing intro to Research at IBM. Special thanks to Haig for IBM Q intro as well, as all who presented AI incl case studies and digital twin.
1246;Zurich;01/30/2018 05:12 pm;Switzerland;Ruschlikon;ZH;10;very interesting insights
1247;Zurich;03/27/2019 02:28 pm;;;;10;Nice presentation, high competence
1248;Zurich;04/11/19 09:15;;;;10;All the speakers were very good
1249;Zurich;03/27/2018 08:54 am;Switzerland;Ruschlikon;ZH;9;truly multidisciplinary group of people with common interests and passion.
1250;Zurich;03/28/2019 09:12 am;;;;9;Thank you very much for the interesting presentations!
1251;Zurich;03/27/2018 08:52 am;Switzerland;Ruschlikon;ZH;10;very inspirational
1252;Zurich;11/18/2019 11:47 am;;;;10;All of the researchers who talked about their work were so enthusiastic and I was especially happy to hear from so many women (I don't often see women in specific fields of science) and this has given me a lot of courage to pursuit a career in my started field of studies. Thank you
1253;Zurich;11/23/2018 10:33 am;;;;9;very interesting themes and good presenters
